,vessel,datet,lat,lon,depth,depth_range,hours,mean_temp,std_temp
271,3,2019-04-25 18:44:12,41.0648,-71.3798,48.0,8.0,1.425,593.0,3.0
272,3,2019-04-30 11:38:51,41.2011,-71.4189,43.0,4.0,1.450,603.0,4.0
273,3,2019-04-05 15:11:40,40.2868,-71.0958,103.0,3.0,1.825,1264.0,4.0
274,3,2019-04-10 19:11:20,41.0668,-71.562,42.0,4.0,1.075,625.0,3.0
275,3,2019-04-07 16:14:19,40.9039,-71.3013,60.0,4.0,1.400,531.0,6.0
276,3,2019-04-26 00:12:16,41.0924,-71.5879,41.0,0.0,0.025,619.0,0.0
277,3,2019-04-12 14:53:17,41.0996,-71.354,51.0,8.0,1.775,610.0,6.0
278,3,2019-04-07 12:34:00,40.9155,-71.3694,60.0,9.0,1.650,569.0,10.0
279,3,2019-04-29 14:20:06,41.0947,-71.3562,52.0,8.0,1.975,578.0,15.0
280,3,2019-04-29 21:51:37,41.1999,-71.4223,43.0,4.0,1.225,602.0,5.0
281,3,2019-04-17 18:54:22,40.2042,-71.5703,90.0,2.0,1.925,706.0,32.0
282,3,2019-04-07 18:19:40,40.9915,-71.2547,52.0,8.0,1.525,592.0,17.0
283,3,2019-04-29 19:20:09,41.1015,-71.3512,53.0,8.0,1.900,568.0,12.0
